sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act
500229024,YouBike2.0_捷運新莊站(1號出口),10,0,新莊區,2.02112E+13,25.03641,121.45204,中華路一段/中正路(西北側),Xinzhuang Dist,YouBike2.0_MRT Xinzhuang Sta. (Exit 1),"Zhongzheng Rd./Sec. 1, Zhonghua Rd.",10,1
500229029,YouBike2.0_豐年國小,6,2,新莊區,2.02112E+13,25.0307,121.44324,瓊泰路161號對面人行道,Xinzhuang Dist,YouBike2.0_Feng-Nian Elementary School,"No.161, Qiongtai Rd. (opposite)",4,1
500206036,YouBike2.0_中華中央路一段242巷口,13,0,土城區,2.02112E+13,24.98551,121.44348,中華路一段185號前(東側),Tucheng Dist,"YouBike2.0_Zhonghua & Ln. 242, Sec. 1, Zhongyang Intersection","No.185, Sec. 1, Zhonghua Rd., Tucheng Dist.",13,1
500234014,YouBike2.0_永昌里兒一公園,6,3,鶯歌區,2.02112E+13,24.9567,121.34,鶯桃路182巷96弄36-38號對側,Yingge Dist,YouBike2.0_Yongchang Village Children Park (No.1),"No.36-38, Aly. 96, Ln. 182, Yingtao Rd.(oppsite)",3,1
500234015,YouBike2.0_南雅育智路口,6,1,鶯歌區,2.02112E+13,24.954,121.346,南雅路491號(對面),Yingge Dist,YouBike2.0_Nanya & Yuzhi Rd. Intersection,"No.491, Nanya Rd., Yingge Dist.(opposite)",5,1
500229028,YouBike2.0_新莊田徑場,6,2,新莊區,2.02112E+13,25.04341,121.45259,復興路一段209號(對面),Xinzhuang Dist,YouBike2.0_Xinzhuang Stadium,"No.209, Sec. 1, Fuxing Rd., Xinzhuang Dist.(opposite)",4,1
500229061,YouBike2.0_新泰游泳池,17,11,新莊區,2.02112E+13,25.04616,121.44228,中環路二段/新泰路502巷口(西南側),Xinzhuang Dist,YouBike2.0_Xintai Swimming Pool,"No.478, Xintai Rd., Xinzhuang Dist.",6,1
500231022,YouBike2.0_中山八德街口,6,1,樹林區,2.02112E+13,24.98511,121.41761,中山路二段10號對側,Shulin Dist,YouBike2.0_Zhongshan & Bade Intersection,"No.10, Zhongshan Rd. (Opposite)",5,1
500227050,YouBike2.0_央北社會住宅,6,4,新店區,2.02112E+13,24.98263,121.52643,央北二路十四張口(西南側人行道),Xindian Dist,YouBike2.0_Yangbei Youth Rental House,Yangbei 2nd Rd. & Shisizhang Rd. Intersection (Southwest),2,1
500206038,YouBike2.0_延和社區公園,13,8,土城區,2.02112E+13,24.99018,121.46882,延和路180號旁(西側),Tucheng Dist,YouBike2.0_Yanhe Community Park,"No. 180, Yanhe Rd.",5,1
500206040,YouBike2.0_立德青雲路口,11,5,土城區,2.02112E+13,24.9883,121.46102,立德路2號對面(北側),Tucheng Dist,YouBike2.0_Lide & Qingyun Intersection,"No.2, Lide Rd., Tucheng Dist.",6,1
500206041,YouBike2.0_廣福派出所,9,4,土城區,2.02112E+13,24.98816,121.45655,學府路一段76號前(南側),Tucheng Dist,YouBike2.0_Guangfu Police Substation,"No.76, Sec. 1, Xuefu Rd.(South)",4,1
500229048,YouBike2.0_興化公園,13,0,新莊區,2.02112E+13,25.06523,121.46112,五工二路50巷2號(對面),Xinzhuang Dist,YouBike2.0_Xinhua Park,"No.2, Ln. 50, Wugong 2rd Rd.(Opposite)",13,1
500229058,YouBike2.0_頭前運動公園,10,4,新莊區,2.02112E+13,25.05165,121.46211,頭成街/思源路370巷口(東北側),Xinzhuang Dist,YouBike2.0_Touqian Sports Park,"No.165, Toucheng St. (opposite)",6,1
500229059,YouBike2.0_頭前國小,16,11,新莊區,2.02112E+13,25.05257,121.46506,頭前路99號(對面),Xinzhuang Dist,YouBike2.0_Touqian Elementary School,"No.93, Touqian Rd., Xinzhuang Dist.(opposite)",5,1
500223030,YouBike2.0_新市國小,6,3,淡水區,2.02112E+13,25.18531,121.44433,中山北路二段188巷2號(對面),Tamsui Dist,YouBike2.0_Xinshi Elementary School,"No.2, Ln. 188, Sec. 2, Zhongshan N. Rd.(oppsite)",3,1
500223032,YouBike2.0_漁人碼頭,8,4,淡水區,2.02112E+13,25.18387,121.41118,觀海路199號(旁),Tamsui Dist,YouBike2.0_Fisherman's Wharf,"No. 199, Guanhai Rd., Tamsui Dist.",4,1
500223034,YouBike2.0_滬尾藝文休閒園區,7,2,淡水區,2.02112E+13,25.17594,121.42851,中正路一段2號(前),Tamsui Dist,YouBike2.0_Hobe Art Park,"No. 2, Sec. 1, Zhongzheng Rd., Tamsui Dist.",5,1
500209017,YouBike2.0_新北市勞工活動中心,6,3,五股區,2.02112E+13,25.0615,121.451,五工六路9號(前廣場),Wugu Dist,YouBike2.0_New Taipei City Labor Activity Center,"No.9, Wugong 6th Rd., Wugu Dist.",3,1
500224001,YouBike2.0_深坑松柏街,6,1,深坑區,2.02112E+13,25.01096,121.63852,松柏街24號西側,shenkeng Dist,YouBike2.0_Shenkeng Songbo St.,"No. 24, Songbo St., Shenkeng Dist.(West)",5,1
500224002,YouBike2.0_深坑區公所(深坑老街),6,5,深坑區,2.02112E+13,25.0015,121.61631,文化街45號西側,shenkeng Dist,YouBike2.0_Shenkeng District Office(Shenkeng Old Street),"No.45, Wenhua St., Shenkeng Dist(park)",1,1
500224003,YouBike2.0_東南科技大學,6,1,深坑區,2.02112E+13,25.0033,121.6025,北深路三段170號南側,shenkeng Dist,YouBike2.0_Tungnan University,"No.170, Sec. 3, Beishen Rd.(South)",5,1
500203066,YouBike2.0_中正北路193巷(愛買三重店),6,2,三重區,2.02112E+13,25.07136,121.47599,中正北路193巷45號,Sanchong Dist,"YouBike2.0_Lane 193, Zhongzheng North Rd. (a.mart Sanchong)","No. 45, Lane 193, Zhongzheng North Rd.",4,1
500203067,YouBike2.0_三重商工地下停車場,21,7,三重區,2.02112E+13,25.06966,121.48352,力行路一段183號(對面),Sanchong Dist,YouBike2.0_San-Chung Commercial and Industrial Vocational High School basement parking,"No. 183, Sec. 1, Lixing Rd. (Opposite)",14,1
500229050,YouBike2.0_西盛廣場,10,2,新莊區,2.02112E+13,25.00089,121.43149,樹新路222號(對面),Xinzhuang Dist,YouBike2.0_XiSheng Square,"No.222, Shuxin Rd.(oppsite)",8,1
500229051,YouBike2.0_新樹公園,9,7,新莊區,2.02112E+13,25.00338,121.43315,新樹路627號(對面),Xinzhuang Dist,YouBike2.0_Xinshu Park,"No.627, Xinshu Rd. (opposite)",2,1
500231018,YouBike2.0_育德國小,6,1,樹林區,2.02112E+13,24.97062,121.3925,佳園路一段34號,Shulin Dist,YouBike2.0_Yude Elementary School,"No. 34, Sec. 1, Jiayuan Rd.",5,1
500231016,YouBike2.0_樹林火車站(後站),6,0,樹林區,2.02112E+13,24.9917,121.42417,後站街6巷11號斜對面,Shulin Dist,YouBike2.0_Shulin Railway Rear Station,"No.11, Ln. 6, Houzhan St. (opposite)",6,1
500231017,YouBike2.0_中山新興街口,6,1,樹林區,2.02112E+13,24.97512,121.40049,中山路三段71號對側,Shulin Dist,YouBike2.0_Zhongshan & Xinxing Intersection,"No.71, Sec. 3, Zhongshan Rd., Shulin Dist.",5,1
500227051,YouBike2.0_中興路2段100巷口,6,2,新店區,2.02112E+13,24.97136,121.5475,五峰路63巷/中興路二段100巷口(天橋旁),Xindian Dist,"YouBike2.0_Ln. 100, Sec. 2, Zhongxing Rd.","Ln. 63, Wufeng Rd./Ln. 100, Sec. 2, Zhongxing Rd., Xindian Dist.",4,1
500227011,YouBike2.0_寶橋路78巷,6,3,新店區,2.02112E+13,24.97368,121.5476,寶橋路78巷10號(旁高速公路橋下空間),Xindian Dist,"YouBike2.0_Ln. 78, Baoqiao Rd.","No.10, Ln. 78, Baoqiao Rd.",3,1
500206021,YouBike2.0_沛陂社區公園,6,2,土城區,2.02112E+13,24.96326231,121.4196988,土城區三民路23巷8弄(公園裡面),Tucheng Dist,YouBike2.0_Peipo Community Park,"Aly. 8, Ln. 23, Sanmin Rd., Tucheng Dist",4,1
500206027,YouBike2.0_中山1號科技總部,6,1,土城區,2.02112E+13,24.96044661,121.412124,中山路1號,Tucheng Dist,YouBike2.0_Zhongshan No. 1 Technology Headquarters,"No. 1, Zhongshan Rd., Tucheng Dist.",5,1
500206034,YouBike2.0_中華裕華街口,13,6,土城區,2.02112E+13,24.99003,121.4472,中華路一段/裕華街口(東北側),Tucheng Dist,YouBike2.0_Zhonghua &Yuhua Intersection,"Sec. 1, Zhonghua Rd.&Yuhua St.",7,1
500218109,YouBike2.0_國泰街111巷口,9,5,板橋區,2.02112E+13,25.00609,121.46617,實踐路93巷43弄15號東側,Banqiao Dist,"YouBike2.0_Ln. 111, Guotai St.","No. 15, Aly. 43, Ln. 93, Shijian Rd.(East)",4,1
500218114,YouBike2.0_夢奇地公園(文化路一段),20,7,板橋區,2.02112E+13,25.017,121.4638,文化路一段217號(對面),Banqiao Dist,"YouBike2.0_Mengqide Park(Sec. 1, Wenhua Rd.)","No. 217, Sec. 1, Wenhua Rd.(Opposite)",13,1
500226005,YouBike2.0_瑞芳火車站,8,3,瑞芳區,2.02112E+13,25.10851,121.8065,民生街3號,Ruifang Dist,YouBike2.0_Ruifang Train Station,"No.14, Railway Ln., Minquan St., Ruifang Dist.",5,1
500226006,YouBike2.0_瑞芳運動公園,12,6,瑞芳區,2.02112E+13,25.10284,121.82177,員山子路23號,Ruifang Dist,YouBike2.0_Ruifang Sports Park,"No. 23, Yuanshanzi Rd.",6,1
500215006,YouBike2.0_中山溫泉公園,6,3,金山區,2.02112E+13,25.22108,121.64177,民生路204號(旁),Jinshan Dist,YouBike2.0_Zhongshan Spring Park,"No. 204, Minsheng Rd.",3,1
500234009,YouBike2.0_鳳祥公園,7,2,鶯歌區,2.02112E+13,24.96283,121.33025,鶯桃路365巷130號對側,Yingge Dist,YouBike2.0_Fengxiang Park,"No.130, Ln. 365, Yingtao Rd., Yingge Dist.",5,1
500234010,YouBike2.0_鳳鳴國小,6,1,鶯歌區,2.02112E+13,24.9692,121.3347,永和街120號,Yingge Dist,YouBike2.0_Fengming Elementary School,"No.120, Yonghe St., Yingge Dist.",5,1
500209007,YouBike2.0_新北市工商展覽中心,8,1,五股區,2.02112E+13,25.06433,121.44761,五工六路35號(對面),Wugu Dist,YouBike2.0_New Taipei City Exhibition Hall,"No.35, Wugong 6th Rd., Wugu Dist.(Opposite)",7,1
500210027,YouBike2.0_仁愛公園(仁愛路),15,2,永和區,2.02112E+13,25.01138,121.50796,永平路274號(對面),Yonghe Dist,YouBike2.0_Ren Ai Park (Ren Ai Rd.),"No. 274, Yongping Rd.(Front)",13,1
500207050,YouBike2.0_景新國小,14,5,中和區,2.02112E+13,24.98893,121.5148,景新街467巷33號(對面),Zhonghe Dist,YouBike2.0_Jingxin Elementary School,"No. 33, Lane 467, Jingxin St.(Front)",9,1
500203064,YouBike2.0_力行地下停車場,9,1,三重區,2.02112E+13,25.07787,121.48287,永福街10巷8號(旁),Sanchong Dist,YouBike2.0_li xing Underground Parking Lot,"No. 8, Lane 10, Yongfu St.",8,1
500203065,YouBike2.0_三重親水公園,18,11,三重區,2.02112E+13,25.09114,121.49039,環河北路三段/吉祥街(東南側),Sanchong Dist,YouBike2.0_Triple hydrophilic Park,"Section 3, Huanhe North Rd. & Jixiang St. (Southeast)",7,1
500234011,YouBike2.0_國際二國際一路口,9,3,鶯歌區,2.02112E+13,24.97577,121.3353,國際二路與國際一路口,Yingge Dist,YouBike2.0_Guoji 2nd Guoji 1st Intersection,"Guoji 2nd Rd./Guoji 1st Rd., Yingge Dist.",6,1
500234017,YouBike2.0_鶯歌永利街,15,1,鶯歌區,2.02112E+13,24.95495,121.33911,永利街16號(對面),Yingge Dist,YouBike2.0_0,0,14,1
500231031,YouBike2.0_中山立仁街口,21,0,樹林區,2.02112E+13,24.9886,121.42178,中山路一段177-1號(旁),Shulin Dist,YouBike2.0_0,0,21,1
500231034,YouBike2.0_八德街東豐街口,12,6,樹林區,2.02112E+13,24.97427,121.41946,八德街/東豐街口(東南側),Shulin Dist,YouBike2.0_0,0,6,1
500231033,YouBike2.0_柑園街一段51巷口,18,6,樹林區,2.02112E+13,24.96029,121.40316,柑園街一段45號(對面),Shulin Dist,"YouBike2.0_Ln. 51, Sec. 1, Ganyuan St. Intersection","No. 45, Sec. 1, Ganyuan St. Shulin Dist.",12,1
500231035,YouBike2.0_學勤大有路口,11,3,樹林區,2.02112E+13,24.94864,121.38399,學勤路/大有路口(東南側),Shulin Dist,YouBike2.0_Xueqin Dayou Rd. Intersection,Xueqin & Dayou Rd. Intersection(Southeast),8,1
500205016,YouBike2.0_中華愛國路口,10,4,三峽區,2.02112E+13,24.9327,121.37462,愛國路71號(旁),Sanxia Dist,YouBike2.0_Zhonghua Ai'guo Rd. Intersection,"No. 71, Ai'guo Rd",6,1
500205019,YouBike2.0_龍埔三樹路98巷口,22,3,三峽區,2.02112E+13,24.93989,121.38393,三樹路98巷175號(旁),Sanxia Dist,"YouBike2.0_Longpu & Ln. 98, Sancshu Rd. Intersection","No. 175, Ln. 98, Sanshu Rd.",19,1
500233027,YouBike2.0_重陽公園,6,3,蘆洲區,2.02112E+13,25.0857,121.484,集賢路221巷重陽活動中心,Luzhou Dist,YouBike2.0_Chong Yang Park,"Ln. 221, Jixian Rd.",3,1
500218103,YouBike2.0_板橋重慶公園,5,2,板橋區,2.02112E+13,25.0001,121.463,重慶路276號(對面),Banqiao Dist,YouBike2.0_Banqiao Chongqing Park,"No.276, Chongqing Rd., Banqiao Dist.(opposite)",3,1
500218104,YouBike2.0_華江一華江六路口(仰真社區),6,1,板橋區,2.02112E+13,25.034,121.47,華江一路379號(旁),Banqiao Dist,YouBike2.0_Huajiang 1st & Huajiang 6th Intersection,"No. 379, Huajiang 1st Rd., Banqiao Dist.",5,1
500218105,YouBike2.0_環河西新月一街口(新月天地社區),6,1,板橋區,2.02112E+13,25.0267,121.453,環河西路一段/新月一街口,Banqiao Dist,YouBike2.0_Huanhe W. & Xinyue 1st Intersection,Huanhe W. & Xinyue 1st Intersection,5,1
500218106,YouBike2.0_藝文藝文二街口(大悅社區),6,3,板橋區,2.02112E+13,25.0218,121.451,藝文街/藝文二街口(東南側人行道),Banqiao Dist,YouBike2.0_Yiwen & Yiwen 2nd Intersection,Yiwen & Yiwen 2nd Intersection,3,1
500218108,YouBike2.0_華江九華江一路口(匯翠社區),6,2,板橋區,2.02112E+13,25.033,121.466,華江九華江一路口(西北角),Banqiao Dist,YouBike2.0_Huajiang 9th & Huajiang 1st Intersection,Huajiang 9th & Huajiang 1st Intersection,4,1
500203063,YouBike2.0_重陽國小,19,5,三重區,2.02112E+13,25.06625,121.48434,力行路一段38巷6號(對面),Sanchong Dist,YouBike2.0_Chong Yang Elementary School,"Zhongzheng N. Rd./Ln. 175, Sanmin St.",14,1
500231019,YouBike2.0_文林國小,6,1,樹林區,2.02112E+13,24.9979,121.426,千歲街59號,Shulin Dist,YouBike2.0_Wenlin Elementary School,"No.59, Qiansui St.",5,1
500231020,YouBike2.0_南樹林火車站,6,2,樹林區,2.02112E+13,24.9802,121.409,中山路二段東興路口(火車站右側人行道),Shulin Dist,YouBike2.0_Shulin South Station,"Sec. 2, Zhongshan Rd. / Dongxing St. intersection",4,1
500231021,YouBike2.0_味王街,5,1,樹林區,2.02112E+13,24.9747,121.404,樹林區味王街3號(馬路側),Shulin Dist,YouBike2.0_St. Weiwang,"No. 3, Weiwang Street, Shulin Dist.",4,1
500218099,YouBike2.0_國光里(國光路),8,5,板橋區,2.02112E+13,25.0178,121.458,國光路76號旁,Banqiao Dist,YouBike2.0_Guoguang Village (Guoguang Rd.),"No.76, Guoguang Rd.",3,1
500218100,YouBike2.0_國光公園,6,5,板橋區,2.02112E+13,25.0198,121.454,中正路325巷/中正路341巷,Banqiao Dist,YouBike2.0_Guoguang Park,"Ln. 325, Zhongzheng Rd./Ln. 341, Zhongzheng Rd.",1,1
500218107,YouBike2.0_香社一藝文街口(歡喜市社區),6,2,板橋區,2.02112E+13,25.0208,121.451,香社一路/藝文街(東北側),Banqiao Dist,YouBike2.0_Xiangshe & Yiwen 1st Intersection,"Xiangshe 1st Rd./Yiwen St., Banqiao Dist.",4,1
500231013,YouBike2.0_長壽親子公園,6,4,樹林區,2.02112E+13,24.9917,121.42203,樹德街33之2號,Shulin Dist,YouBike2.0_Changshou Parent-child Park,"No.33-2, Shude St.",2,1
500231015,YouBike2.0_樹林國小,6,1,樹林區,2.02112E+13,24.98886,121.41765,啟智街與文化街口,Shulin Dist,YouBike2.0_Shulin elementary school,"Wenhua St./Qizhi St., Shulin Dist., New Taipei City",5,1
500231023,YouBike2.0_中山大安路口,10,2,樹林區,2.02112E+13,24.98286,121.41182,中山路二段89號(前人行道),Shulin Dist,YouBike2.0_Zhongshan Da'an Rd. Intersection,"No. 89, Sec. 2, Zhongshan Rd.",8,1
500227052,YouBike2.0_台北慈濟醫院,8,6,新店區,2.02112E+13,24.9859,121.537,建國路289號旁空地,Xindian Dist,YouBike2.0_Taipei Tzu Chi Hospital,"No.289, Jianguo Rd.",2,1
500227053,YouBike2.0_捷運七張站(1號出口),10,1,新店區,2.02112E+13,24.975,121.543,北新路二段/北新路二段121巷,Xindian Dist,YouBike2.0_MRT Qizhang Sta. (Exit 1),"Sec. 2, Beixin Rd./Ln. 121, Sec. 2, Beixin Rd.",9,1
500227054,YouBike2.0_捷運大坪林站(1號出口),6,1,新店區,2.02112E+13,24.9828,121.541,北新路三段129號(右側人行道),Xindian Dist,YouBike2.0_MRT DaPingLin Station(Beixin & MinQuan Intersection),"No.129, Sec. 3, Beixin Rd., Xindian Dist.",5,1
500227057,YouBike2.0_寶高智慧產業園區,6,3,新店區,2.02112E+13,24.9775,121.551,寶高路10號(旁),Xindian Dist,YouBike2.0_Baogao Intelligent Industrial Park,"No. 10, Baogao Rd.",3,1
500227058,YouBike2.0_順德街(御中央3社區),6,2,新店區,2.02112E+13,24.9789,121.53,斯馨路70巷60號(旁),Xindian Dist,YouBike2.0_Shunde St.,"No. 60, Ln. 70, Sixin Rd.",4,1
500231024,YouBike2.0_彭福國小,15,2,樹林區,2.02112E+13,24.9804,121.4233,國凱街/國凱街136巷口(東北側),Shulin Dist,YouBike2.0_Pengfu Elementary School,"Guokai St.& Ln. 136, Guokai St. Intersection(Northeast)",13,1
500231026,YouBike2.0_東陽市民活動中心,6,3,樹林區,2.02112E+13,24.98205,121.41224,鎮前街467號(前),Shulin Dist,YouBike2.0_Dongyang Civil Activity Center,"No.467, Zhenqian St., Shulin Dist",3,1
500229045,YouBike2.0_龍鳳公園,15,1,新莊區,2.02112E+13,25.02145,121.4165,龍安路72號對面(公園人行道),Xinzhuang Dist,YouBike2.0_Longfeng Park,"No.72, Long’an Rd., Xinzhuang Dist.(oppsite)",14,1
500227056,YouBike2.0_十四張央北二路口(波爾多社區),6,3,新店區,2.02112E+13,24.98285,121.52635,十四張路/央北二路口(西北側人行道),Xindian Dist,YouBike2.0_Shisizhang & Yangbei 2nd Intersection,Shisizhang & Yangbei 2nd Intersection,3,1
500227055,YouBike2.0_新店高中(中央路),6,3,新店區,2.02112E+13,24.97508,121.53103,中央路97號(對面),Xindian Dist,YouBike2.0_Hsin Tien Senior High School (Zhongyang Rd.),"No. 97, Zhongyang Rd., Xindian Dist.(opposite)",3,1
500214037,YouBike2.0_福德一路201巷口(福德ONE社區),6,3,汐止區,2.02112E+13,25.06575,121.6351,福德一路205號(對面),Xizhi Dist,"YouBike2.0_Ln. 201, Fude 1st Rd.","No. 205, Fude 1st Rd. (Opposite)",3,1
500214038,YouBike2.0_矽谷園區,6,1,汐止區,2.02112E+13,25.06227,121.63447,中興路45-1號(旁),Xizhi Dist,YouBike2.0_Silicon Valley Park,"No. 45-1, Zhongxing Rd.",5,1
500207047,YouBike2.0_德光國光街口,6,2,中和區,2.02112E+13,25.00314,121.46809,中和區德光國光街口(巷子路側),Zhonghe Dist,YouBike2.0_Tekuang & Kuokuang Intersection,"Deguang Rd., Zhonghe Dist./Guoguang St.",4,1
500207048,YouBike2.0_錦和高中,5,1,中和區,2.02112E+13,24.99351,121.49076,錦和路/和城路口(東南角),Zhonghe Dist,YouBike2.0_Jinghe Senior High School,Jinhe & Hecheng Intersection,4,1
500207049,YouBike2.0_民德立體停車場,6,2,中和區,2.02112E+13,24.99909,121.46836,民德路188號,Zhonghe Dist,YouBike2.0_Minde Parking Lot,"No.188, Minde Rd.",4,1
500210025,YouBike2.0_永和耕莘醫院,6,1,永和區,2.02112E+13,25.01123,121.5177,國光路123號 ( 耕莘醫院外路側汽機車格位 ),Yonghe Dist,YouBike2.0_Yonghe Cardinal Tien Hospital,"No.123, Guoguang Rd.",5,1
500203060,YouBike2.0_捷運三重站(3號出口),10,5,三重區,2.02112E+13,25.05588,121.48474,捷運路/捷運路37巷,Sanchong Dist,YouBike2.0_MRT Sanchong Sta. (Exit 3),"Jieyun Rd./Ln. 37, Jieyun Rd.",5,1
500203061,YouBike2.0_仁愛街112巷,8,3,三重區,2.02112E+13,25.07486,121.49488,仁愛街112巷7號(對面),Sanchong Dist,"YouBike2.0_Ln. 112, Renhua St.","No. 7, Ln. 112, Ren’ai St., Sanchong Dist.",5,1
500203062,YouBike2.0_頂崁公園,6,3,三重區,2.02112E+13,25.05493,121.4756,頂文一街頂文二街口(東南側公園人行道),Sanchong Dist,YouBike2.0_Dingkan Park,Dingwen 1st & Dingwen 2nd St. Intersection,3,1
500229002,YouBike2.0_新莊棒球場,12,9,新莊區,2.02112E+13,25.04138,121.44609,和興街71號(對面),Xinzhuang Dist,YouBike2.0_Xinzhuang Baseball Court,"No.40, Gongyuan Rd., Xinzhuang Dist.(opposite)",3,1
500229043,YouBike2.0_中正新雅巷口,11,6,新莊區,2.02112E+13,25.02594,121.41769,中正路881號(前人行道),Xinzhuang Dist,YouBike2.0_Zhongzheng & Xinya Intersection,"No. 881, Zhongzheng Rd.",5,1
500229047,YouBike2.0_民安東民全街口,10,3,新莊區,2.02112E+13,25.02077,121.42956,民安東路120號(前人行道),Xinzhuang Dist,YouBike2.0_Min’an E.& Minquan Intersection,"No.120Min’an E. Rd., Xinzhuang Dist.",7,1
500206033,YouBike2.0_新北高工,13,2,土城區,2.02112E+13,24.98344,121.45054,學府路一段241號前,Tucheng Dist,YouBike2.0_0,"No.241, Sec. 1, Xuefu Rd., Tucheng Dist",11,1
500206029,YouBike2.0_中央慶利街口(風華綠中央社區),6,2,土城區,2.02112E+13,24.97338,121.44052,中央路二段288號(前),Tucheng Dist,YouBike2.0_Zhongyang & Qingli Intersection,"No. 288, Sec. 2, Zhongyang Rd.",4,1
500229030,YouBike2.0_後港公園,6,2,新莊區,2.02112E+13,25.02536,121.42835,建安街/建安街57巷,Xinzhuang Dist,YouBike2.0_Hougang Park,"Ln. 57, Jian’an St./Jian’an St.",4,1
500229031,YouBike2.0_福營行政中心,9,1,新莊區,2.02112E+13,25.02413,121.42387,四維路17號-20號,Xinzhuang Dist,YouBike2.0_Fuying Administration Center,"No.17, Siwei Rd./No.20, Siwei Rd.",8,1
500229032,YouBike2.0_黃城公園,6,5,新莊區,2.02112E+13,25.05238,121.44824,中信街74號旁,Xinzhuang Dist,YouBike2.0_Huangcheng Park,"No.74, Zhongxin St.",1,1
500229033,YouBike2.0_新泰公園,6,3,新莊區,2.02112E+13,25.0372,121.44495,建中街116巷/建中街116巷3弄,Xinzhuang Dist,YouBike2.0_Xintai Park,"Ln. 116, Jianzhong St./Aly. 3, Ln. 116, Jianzhong St.",3,1
500229034,YouBike2.0_光華東帝士,6,2,新莊區,2.02112E+13,25.0108,121.42784,民安西路370號至376號前,Xinzhuang Dist,YouBike2.0_Guanghua dongdishi,"No.370 to No.376, Min’an W. Rd.",4,1
500229038,YouBike2.0_昌隆國小,6,3,新莊區,2.02112E+13,25.05213,121.45489,新莊區昌平街/昌平街31巷(對面昌隆國小人行道),Xinzhuang Dist,YouBike2.0_Changlong Elementary School,Changping Street / Changping Street 31 Lane (opposite the Changlong Primary School sidewalk),3,1
500229039,YouBike2.0_輔仁大學附設醫院,8,2,新莊區,2.02112E+13,25.03927,121.431,三泰路66號(對面人行道),Xinzhuang Dist,YouBike2.0_Fu Jen Catholic University Hospital,"No.66, Santai Rd., Xinzhuang Dist.",6,1
500229041,YouBike2.0_遠東動力企業總部,6,1,新莊區,2.02112E+13,25.03113,121.42999,中正路651號(前),Xinzhuang Dist,YouBike2.0_Far East Power Corporate Headquarters,"No. 651, Zhongzheng Rd., Xinzhuang Dist.",5,1
500206028,YouBike2.0_長風社區,8,6,土城區,2.02112E+13,24.97811,121.43937,土城區中華路二段91~95號(人行道),Tucheng Dist,YouBike2.0_Changfeng Community,"No.91~95, Sec. 2, Zhonghua Rd., Tucheng Dist",2,1
500229035,YouBike2.0_建福公園,6,1,新莊區,2.02112E+13,25.02769,121.42669,建福路/建福路49巷,Xinzhuang Dist,YouBike2.0_Jianfu Park,"Jianfu Rd./Ln. 49, Jianfu Rd.",5,1
500229036,YouBike2.0_立泰里(中環路二段),6,4,新莊區,2.02112E+13,25.04568,121.44213,新莊區中環路二段423號(對面橋下),Xinzhuang Dist,YouBike2.0_Litai Village(Zhonghuan Rd. Sec. 2),"No.423, Sec. 2, Zhonghuan Rd.(opposite)",2,1
500229037,YouBike2.0_伊吉邦社區,6,4,新莊區,2.02112E+13,25.03019,121.4134,新莊區新北大道7段312號(人行道),Xinzhuang Dist,YouBike2.0_Yijibang,"No.312, Sec. 7, New Taipei Blvd., Xinzhuang Dist",2,1
500206030,YouBike2.0_金城裕民路口(金城舞社區),6,3,土城區,2.02112E+13,24.98156,121.45466,金城路二段200號(旁),Tucheng Dist,YouBike2.0_Gincheng & Yumin Intersection,"No. 200, Sec. 2, Jincheng Rd., Tucheng Dist.",3,1
